tweet_id,created_at,favorite_count,retweet_count,followers_count,profile_color,url,source
716285507865542656,Sat Apr 02 15:25:47 +0000 2016,2687,1012,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
716080869887381504,Sat Apr 02 01:52:38 +0000 2016,6576,1839,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715928423106027520,Fri Apr 01 15:46:52 +0000 2016,3096,850,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715758151270801409,Fri Apr 01 04:30:16 +0000 2016,3606,1379,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
715733265223708672,Fri Apr 01 02:51:22 +0000 2016,4534,1634,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715704790270025728,Fri Apr 01 00:58:13 +0000 2016,2695,553,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
715696743237730304,Fri Apr 01 00:26:15 +0000 2016,3793,1252,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715680795826982913,Thu Mar 31 23:22:53 +0000 2016,4164,1555,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715360349751484417,Thu Mar 31 02:09:32 +0000 2016,5304,1510,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715342466308784130,Thu Mar 31 00:58:29 +0000 2016,2961,666,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715220193576927233,Wed Mar 30 16:52:36 +0000 2016,2352,625,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715200624753819648,Wed Mar 30 15:34:51 +0000 2016,4990,1804,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
715009755312439296,Wed Mar 30 02:56:24 +0000 2016,4021,1181,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714982300363173890,Wed Mar 30 01:07:18 +0000 2016,3608,1001,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714962719905021952,Tue Mar 29 23:49:30 +0000 2016,7125,4107,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
714957620017307648,Tue Mar 29 23:29:14 +0000 2016,4020,1364,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714631576617938945,Tue Mar 29 01:53:39 +0000 2016,3181,958,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714606013974974464,Tue Mar 29 00:12:05 +0000 2016,3523,893,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714485234495041536,Mon Mar 28 16:12:09 +0000 2016,2585,1087,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
714258258790387713,Mon Mar 28 01:10:13 +0000 2016,2945,703,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714251586676113411,Mon Mar 28 00:43:43 +0000 2016,3178,807,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714214115368108032,Sun Mar 27 22:14:49 +0000 2016,2209,840,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
714141408463036416,Sun Mar 27 17:25:54 +0000 2016,4189,1352,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713919462244790272,Sun Mar 27 02:43:58 +0000 2016,3199,765,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713909862279876608,Sun Mar 27 02:05:49 +0000 2016,1839,520,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
713900603437621249,Sun Mar 27 01:29:02 +0000 2016,2755,708,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713761197720473600,Sat Mar 26 16:15:05 +0000 2016,4709,1316,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713411074226274305,Fri Mar 25 17:03:49 +0000 2016,4291,1257,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713177543487135744,Fri Mar 25 01:35:51 +0000 2016,7005,2757,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
713175907180089344,Fri Mar 25 01:29:21 +0000 2016,4323,1427,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712809025985978368,Thu Mar 24 01:11:29 +0000 2016,18487,6491,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712717840512598017,Wed Mar 23 19:09:09 +0000 2016,11950,4787,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712668654853337088,Wed Mar 23 15:53:42 +0000 2016,4056,1175,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712438159032893441,Wed Mar 23 00:37:48 +0000 2016,5163,1513,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712309440758808576,Tue Mar 22 16:06:19 +0000 2016,231,25,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712097430750289920,Tue Mar 22 02:03:52 +0000 2016,3660,998,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712092745624633345,Tue Mar 22 01:45:15 +0000 2016,2849,856,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712085617388212225,Tue Mar 22 01:16:55 +0000 2016,3177,470,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
712065007010385924,Mon Mar 21 23:55:01 +0000 2016,2185,601,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711998809858043904,Mon Mar 21 19:31:59 +0000 2016,0,123,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711968124745228288,Mon Mar 21 17:30:03 +0000 2016,7806,2229,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711743778164514816,Mon Mar 21 02:38:34 +0000 2016,2758,960,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711732680602345472,Mon Mar 21 01:54:29 +0000 2016,8563,3948,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711694788429553666,Sun Mar 20 23:23:54 +0000 2016,31908,17722,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711652651650457602,Sun Mar 20 20:36:28 +0000 2016,3733,884,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711363825979756544,Sun Mar 20 01:28:47 +0000 2016,3525,1094,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711306686208872448,Sat Mar 19 21:41:44 +0000 2016,3205,712,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
711008018775851008,Sat Mar 19 01:54:56 +0000 2016,2907,589,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710997087345876993,Sat Mar 19 01:11:29 +0000 2016,4441,1337,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710844581445812225,Fri Mar 18 15:05:29 +0000 2016,2471,658,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710833117892898816,Fri Mar 18 14:19:56 +0000 2016,2611,512,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710658690886586372,Fri Mar 18 02:46:49 +0000 2016,2244,543,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710609963652087808,Thu Mar 17 23:33:12 +0000 2016,4662,2294,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
710588934686908417,Thu Mar 17 22:09:38 +0000 2016,4394,1798,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710296729921429505,Thu Mar 17 02:48:31 +0000 2016,2314,715,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
710283270106132480,Thu Mar 17 01:55:02 +0000 2016,2090,504,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710272297844797440,Thu Mar 17 01:11:26 +0000 2016,4401,1207,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710269109699739648,Thu Mar 17 00:58:46 +0000 2016,2325,1080,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710153181850935296,Wed Mar 16 17:18:07 +0000 2016,2826,865,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710140971284037632,Wed Mar 16 16:29:35 +0000 2016,2674,851,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
710117014656950272,Wed Mar 16 14:54:24 +0000 2016,5304,1908,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709918798883774466,Wed Mar 16 01:46:45 +0000 2016,3398,1053,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709901256215666688,Wed Mar 16 00:37:03 +0000 2016,645,99,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709852847387627521,Tue Mar 15 21:24:41 +0000 2016,3415,1161,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709566166965075968,Tue Mar 15 02:25:31 +0000 2016,3453,1158,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709556954897764353,Tue Mar 15 01:48:55 +0000 2016,3193,1034,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709519240576036864,Mon Mar 14 23:19:03 +0000 2016,1454,228,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709449600415961088,Mon Mar 14 18:42:20 +0000 2016,2146,551,8895260,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709409458133323776,Mon Mar 14 16:02:49 +0000 2016,2536,655,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709225125749587968,Mon Mar 14 03:50:21 +0000 2016,2350,552,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709207347839836162,Mon Mar 14 02:39:42 +0000 2016,12127,5574,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709198395643068416,Mon Mar 14 02:04:08 +0000 2016,2378,619,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709179584944730112,Mon Mar 14 00:49:23 +0000 2016,1952,648,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
709158332880297985,Sun Mar 13 23:24:56 +0000 2016,1976,401,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
709042156699303936,Sun Mar 13 15:43:18 +0000 2016,4590,1575,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708853462201716736,Sun Mar 13 03:13:29 +0000 2016,1760,640,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
708845821941387268,Sun Mar 13 02:43:08 +0000 2016,2895,867,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708834316713893888,Sun Mar 13 01:57:25 +0000 2016,1640,485,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708810915978854401,Sun Mar 13 00:24:26 +0000 2016,15986,6693,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708738143638450176,Sat Mar 12 19:35:15 +0000 2016,2680,785,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708711088997666817,Sat Mar 12 17:47:45 +0000 2016,2458,693,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708479650088034305,Sat Mar 12 02:28:06 +0000 2016,2472,657,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708469915515297792,Sat Mar 12 01:49:25 +0000 2016,3018,789,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708400866336894977,Fri Mar 11 21:15:02 +0000 2016,15490,9729,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
708356463048204288,Fri Mar 11 18:18:36 +0000 2016,3478,1273,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708349470027751425,Fri Mar 11 17:50:48 +0000 2016,2290,716,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708149363256774660,Fri Mar 11 04:35:39 +0000 2016,4181,1506,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708130923141795840,Fri Mar 11 03:22:23 +0000 2016,3288,826,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708119489313951744,Fri Mar 11 02:36:57 +0000 2016,2619,949,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708109389455101952,Fri Mar 11 01:56:49 +0000 2016,1893,536,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
708026248782585858,Thu Mar 10 20:26:26 +0000 2016,4276,1865,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707995814724026368,Thu Mar 10 18:25:30 +0000 2016,3043,1092,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707983188426153984,Thu Mar 10 17:35:20 +0000 2016,48,2,8894583,,),"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707969809498152960,Thu Mar 10 16:42:10 +0000 2016,2618,931,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707776935007539200,Thu Mar 10 03:55:45 +0000 2016,3182,926,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707741517457260545,Thu Mar 10 01:35:01 +0000 2016,2418,590,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707738799544082433,Thu Mar 10 01:24:13 +0000 2016,3968,2384,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
707693576495472641,Wed Mar 09 22:24:31 +0000 2016,3299,958,8895260,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707629649552134146,Wed Mar 09 18:10:30 +0000 2016,2495,838,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
707610948723478529,Wed Mar 09 16:56:11 +0000 2016,16492,6135,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707420581654872064,Wed Mar 09 04:19:44 +0000 2016,2194,672,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707411934438625280,Wed Mar 09 03:45:22 +0000 2016,2234,580,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707387676719185920,Wed Mar 09 02:08:59 +0000 2016,3397,1238,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707377100785885184,Wed Mar 09 01:26:57 +0000 2016,3183,1056,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707315916783140866,Tue Mar 08 21:23:50 +0000 2016,2408,617,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707297311098011648,Tue Mar 08 20:09:54 +0000 2016,2705,758,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707059547140169728,Tue Mar 08 04:25:07 +0000 2016,2524,653,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707038192327901184,Tue Mar 08 03:00:15 +0000 2016,2126,760,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707021089608753152,Tue Mar 08 01:52:18 +0000 2016,3974,1308,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
707014260413456384,Tue Mar 08 01:25:10 +0000 2016,2253,581,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706904523814649856,Mon Mar 07 18:09:06 +0000 2016,14146,7609,8894583,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
706901761596989440,Mon Mar 07 17:58:08 +0000 2016,1990,567,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706681918348251136,Mon Mar 07 03:24:33 +0000 2016,3208,946,8894583,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706644897839910912,Mon Mar 07 00:57:27 +0000 2016,2497,1054,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706593038911545345,Sun Mar 06 21:31:22 +0000 2016,2095,612,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706538006853918722,Sun Mar 06 17:52:42 +0000 2016,3378,1385,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706516534877929472,Sun Mar 06 16:27:23 +0000 2016,3034,1003,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706346369204748288,Sun Mar 06 05:11:12 +0000 2016,3360,899,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706310011488698368,Sun Mar 06 02:46:44 +0000 2016,20681,7656,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706291001778950144,Sun Mar 06 01:31:11 +0000 2016,1661,463,8894585,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706265994973601792,Sat Mar 05 23:51:49 +0000 2016,2663,903,8894585,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706169069255446529,Sat Mar 05 17:26:40 +0000 2016,3797,2139,8894585,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706166467411222528,Sat Mar 05 17:16:20 +0000 2016,5012,1555,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
706153300320784384,Sat Mar 05 16:24:01 +0000 2016,1441,374,8894584,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
705975130514706432,Sat Mar 05 04:36:02 +0000 2016,3014,708,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705970349788291072,Sat Mar 05 04:17:02 +0000 2016,3095,868,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705898680587526145,Fri Mar 04 23:32:15 +0000 2016,2300,536,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705786532653883392,Fri Mar 04 16:06:36 +0000 2016,1877,500,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705591895322394625,Fri Mar 04 03:13:11 +0000 2016,3090,1113,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705475953783398401,Thu Mar 03 19:32:29 +0000 2016,2882,882,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705442520700944385,Thu Mar 03 17:19:38 +0000 2016,4294,1569,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705428427625635840,Thu Mar 03 16:23:38 +0000 2016,3700,1621,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705239209544720384,Thu Mar 03 03:51:44 +0000 2016,2907,732,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705223444686888960,Thu Mar 03 02:49:06 +0000 2016,2523,775,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705102439679201280,Wed Mar 02 18:48:16 +0000 2016,2082,502,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
705066031337840642,Wed Mar 02 16:23:36 +0000 2016,2133,598,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704871453724954624,Wed Mar 02 03:30:25 +0000 2016,4162,1089,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704859558691414016,Wed Mar 02 02:43:09 +0000 2016,2188,520,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704847917308362754,Wed Mar 02 01:56:53 +0000 2016,4927,1470,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704819833553219584,Wed Mar 02 00:05:17 +0000 2016,2567,950,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704761120771465216,Tue Mar 01 20:11:59 +0000 2016,6458,2834,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704499785726889984,Tue Mar 01 02:53:32 +0000 2016,2831,984,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704491224099647488,Tue Mar 01 02:19:31 +0000 2016,730,75,8894584,,C,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704480331685040129,Tue Mar 01 01:36:14 +0000 2016,3297,1036,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704364645503647744,Mon Feb 29 17:56:32 +0000 2016,7764,3443,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704347321748819968,Mon Feb 29 16:47:42 +0000 2016,1533,339,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704134088924532736,Mon Feb 29 02:40:23 +0000 2016,1466,442,8894584,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
704113298707505153,Mon Feb 29 01:17:46 +0000 2016,1805,556,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
704054845121142784,Sun Feb 28 21:25:30 +0000 2016,2840,890,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703774238772166656,Sun Feb 28 02:50:28 +0000 2016,1788,441,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703769065844768768,Sun Feb 28 02:29:55 +0000 2016,3183,1103,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703631701117943808,Sat Feb 27 17:24:05 +0000 2016,2501,655,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703611486317502464,Sat Feb 27 16:03:45 +0000 2016,3729,1483,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703425003149250560,Sat Feb 27 03:42:44 +0000 2016,3701,1323,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703407252292673536,Sat Feb 27 02:32:12 +0000 2016,2365,674,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703382836347330562,Sat Feb 27 00:55:11 +0000 2016,3413,1109,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703356393781329922,Fri Feb 26 23:10:06 +0000 2016,1860,373,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703268521220972544,Fri Feb 26 17:20:56 +0000 2016,1926,527,8895261,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703079050210877440,Fri Feb 26 04:48:02 +0000 2016,7194,2981,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
703041949650034688,Fri Feb 26 02:20:37 +0000 2016,25593,12062,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
702932127499816960,Thu Feb 25 19:04:13 +0000 2016,2515,698,8894584,,h,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
702899151802126337,Thu Feb 25 16:53:11 +0000 2016,1572,438,8894584,,h,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>"
